Drug name,Drug Id,Cell line name,Cosmic sample Id,TCGA classification,Tissue,Tissue sub-type,IC50,AUC,Max conc,RMSE,Z score,Dataset version
Cyclopamine,17,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,4.1403568379690494,.97351140409998349,16,.054410146563728681,-.56405796810041053,GDSC1
Cyclopamine,17,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,4.1914276356906592,.96074012719405855,16,.046508950181722832,-.51074192430802723,GDSC1
Cyclopamine,17,CMK,910566,LAML,blood,acute_myeloid_leukaemia,3.10129363887479,.93624363486122708,16,.056610668002134587,-1.6488019215421703,GDSC1
Cyclopamine,17,CESS,910688,LAML,blood,acute_myeloid_leukaemia,3.9466488916620905,.96959734956827348,16,.049914609500984454,-.76628197494932715,GDSC1
Cyclopamine,17,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,3.0362737410418568,.94998518305516755,16,.020509283310997804,-1.7166803153580188,GDSC1
Cyclopamine,17,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,4.9939092002550431,.98868739754727053,16,.026470522901419352,.32701946082089778,GDSC1
Cyclopamine,17,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,2.6494142723986056,.90317846685258862,16,.12825760072420858,-2.1205474427938258,GDSC1
Cyclopamine,17,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,5.6237933837016056,.98801370151495371,16,.027288563970924464,.98459549657873446,GDSC1
Cyclopamine,17,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,3.2088540161044725,.90430834063845711,16,.043761411486223846,-1.5365128240825379,GDSC1
Cyclopamine,17,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,4.3993529626790195,.97857895185179311,16,.019074571362128451,-.29367549233870088,GDSC1
Cyclopamine,17,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,4.3571521715539481,.99414666889297898,16,.022848908834584843,-.33773157385836527,GDSC1
Cyclopamine,17,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,5.5120905582796462,.97520722773350577,16,.037057546170138886,.86798183480681079,GDSC1
AZ628,29,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,.19562196027381124,.76417272921191393,4,.044653475847054411,-.78033185990102416,GDSC1
AZ628,29,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,-.92638153534581869,.5747465177861113,4,.19192252128858639,-1.4134311139824092,GDSC1
AZ628,29,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,-.82298397873065299,.58492393767314654,4,.26584266281326185,-1.3550882333920522,GDSC1
AZ628,29,HEL,907053,LAML,blood,acute_myeloid_leukaemia,2.0536084686219276,.9565114861341153,4,.11526550840871259,.26805156949182291,GDSC1
AZ628,29,KASUMI-1,907275,LAML,blood,acute_myeloid_leukaemia,2.9440123884796146,.96082762200629479,4,.069225426702446941,.77046895026988382,GDSC1
AZ628,29,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,1.0088288162986045,.84878827257406297,4,.066533151731458545,-.32147352659534872,GDSC1
AZ628,29,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,-2.2736086262133228,.35715495612367154,4,.047938269179462784,-2.1736145444586388,GDSC1
AZ628,29,KY821,907300,LAML,blood,leukemia,2.9952007821873088,.9724234510755887,4,.041258999564748086,.79935240205990565,GDSC1
AZ628,29,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,-.95168768614974919,.5719148799859749,4,.13011805206895019,-1.4277103076392808,GDSC1
AZ628,29,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,1.8235693449712429,.89222076985418841,4,.038607973116175628,.13825019350559642,GDSC1
AZ628,29,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,.11217587066005533,.71436522258765456,4,.11373215152037304,-.82741696908003071,GDSC1
AZ628,29,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,.28604634019907671,.7332062979482793,4,.10474000931765808,-.72930919579618347,GDSC1
AZ628,29,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,2.9911620472175628,.99205900510940559,4,.024788847348696734,.79707351424292383,GDSC1
AZ628,29,SIG-M5,909715,LAML,blood,acute_myeloid_leukaemia,-3.9463429292658185,.084834672218108365,4,.069537985728273286,-3.1174679670846004,GDSC1
AZ628,29,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,1.597371281589903,.91394504126308873,4,.14366076341443537,.010616165839493392,GDSC1
AZ628,29,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,-.012723869711879015,.71045385571012987,4,.16618209617421731,-.897892625148073,GDSC1
AZ628,29,CMK,910566,LAML,blood,acute_myeloid_leukaemia,3.0492972672232681,.9876787535898941,4,.018173206957165906,.82987676714290104,GDSC1
AZ628,29,CESS,910688,LAML,blood,acute_myeloid_leukaemia,1.131912320777021,.87472668167354484,4,.14084637691989216,-.25202269584550824,GDSC1
AZ628,29,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,-3.6541561196427677,.12634402550686463,4,.042526479950609736,-2.9525992728720074,GDSC1
AZ628,29,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,-.9970871806602879,.56463663217171189,4,.15943899874438994,-1.4533273277488492,GDSC1
AZ628,29,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,-2.8949589754481382,.24561206997807239,4,.15290506772175946,-2.5242163421888022,GDSC1
AZ628,29,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,-.29313081574465127,.66713000759775976,4,.27987923365350525,-1.0561144391314139,GDSC1
AZ628,29,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,.00073828143363752902,.70862347062773834,4,.10940574043350475,-.89029650099887803,GDSC1
AZ628,29,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,-1.0884273122331924,.54960169210537435,4,.15719358879417081,-1.5048667118882595,GDSC1
AZ628,29,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,1.9160401512738348,.96670231446844412,4,.011605323937037483,.19042756971077882,GDSC1
AZ628,29,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,-1.0666548380333667,.54585965483484178,4,.16263942202428439,-1.4925814229125747,GDSC1
Sorafenib,30,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,2.1590616823530961,.96360661427244532,4,.038499320495253078,.086688714701534289,GDSC1
Sorafenib,30,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,1.0690057347163453,.85378994668414387,4,.13274182291810929,-.83776258553352356,GDSC1
Sorafenib,30,HEL,907053,LAML,blood,acute_myeloid_leukaemia,1.6910060785897596,.93438923821625219,4,.066643011177363584,-.31025844422127746,GDSC1
Sorafenib,30,KASUMI-1,907275,LAML,blood,acute_myeloid_leukaemia,3.6959898777860838,.97973923559632192,4,.033484049429551715,1.3901220583902545,GDSC1
Sorafenib,30,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,.52636139299553864,.79157325024852809,4,.042807094120742822,-1.2979667322624817,GDSC1
Sorafenib,30,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,.5351349587292632,.79180627427171135,4,.10693025505332332,-1.2905260735808575,GDSC1
Sorafenib,30,KY821,907300,LAML,blood,leukemia,4.1306208564736862,.99134237274643144,4,.02166218369558617,1.7587225639342905,GDSC1
Sorafenib,30,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,1.3336132879507949,.88663721256669659,4,.056856124840505867,-.61335502446297929,GDSC1
Sorafenib,30,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,-3.4613780040377566,.21377426399237076,4,.17091992986528357,-4.6798765127451176,GDSC1
Sorafenib,30,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,2.649812951256147,.93499207008673335,4,.10368143356807952,.50288354361192367,GDSC1
Sorafenib,30,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,2.7383950535523773,.98824125892390602,4,.030635585713987074,.57800798086933491,GDSC1
Sorafenib,30,SIG-M5,909715,LAML,blood,acute_myeloid_leukaemia,.66070867277522805,.8493382621810226,4,.074161446063116879,-1.1840299038413002,GDSC1
Sorafenib,30,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,2.6024865667863346,.96873869294878912,4,.045773949074172572,.46274712882202718,GDSC1
Sorafenib,30,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,.71076193525362941,.80494495184148196,4,.17669422424133666,-1.1415808867248096,GDSC1
Sorafenib,30,CMK,910566,LAML,blood,acute_myeloid_leukaemia,1.8892542260673721,.94754139299684104,4,.069290051352279974,-.14212876417852119,GDSC1
Sorafenib,30,CESS,910688,LAML,blood,acute_myeloid_leukaemia,1.2605877087323318,.88765996447569906,4,.13805319997787507,-.67528633340660327,GDSC1
Sorafenib,30,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,-.01158266070326076,.73956720652855124,4,.074523574795707162,-1.7541846731615058,GDSC1
Sorafenib,30,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,1.8869711569837417,.93121247629433279,4,.092844957054242144,-.14406498239508553,GDSC1
Sorafenib,30,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,.94981272428913033,.86926213851543399,4,.046846048449674785,-.93884742774484164,GDSC1
Sorafenib,30,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,1.8688411542096419,.90814752709290314,4,.078211611424914729,-.15944061946593335,GDSC1
Sorafenib,30,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,-.10283740301809037,.70787872110788563,4,.14337143044272843,-1.8315757147575393,GDSC1
Sorafenib,30,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,1.1122820170615351,.90212114280740408,4,.16222063527947952,-.801060968914592,GDSC1
Sorafenib,30,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,2.0544907421052487,.89525778649463361,4,.085451077693267111,-.0019954871401307588,GDSC1
Tozasertib,32,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,-.60030439123404911,.74838237972614163,2,.083895263424869387,-.90096898557127625,GDSC1
Tozasertib,32,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,.91237374067761157,.9031795269080487,2,.26506031648413775,-.10721583027172184,GDSC1
Tozasertib,32,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,.88418429952198041,.87630109643427856,2,.29243811134535769,-.12200777932643327,GDSC1
Tozasertib,32,HEL,907053,LAML,blood,acute_myeloid_leukaemia,.58348723465615926,.89955916174932016,2,.10592911690414557,-.27979365524501171,GDSC1
Tozasertib,32,KASUMI-1,907275,LAML,blood,acute_myeloid_leukaemia,3.1428037496428263,.98213479257261516,2,.041581924111731346,1.0631659052357385,GDSC1
Tozasertib,32,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,2.3948616516928594,.976244191918622,2,.016820145599379371,.67069549946680984,GDSC1
Tozasertib,32,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,1.4991625628470471,.94208931110220773,2,.080802099863697144,.2006920248533359,GDSC1
Tozasertib,32,KY821,907300,LAML,blood,leukemia,.82431877545856502,.89508488587721691,2,.10943713253394498,-.15342123577598576,GDSC1
Tozasertib,32,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,-.75128677902966334,.71357045452312251,2,.22525316744655169,-.98019452878447622,GDSC1
Tozasertib,32,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,-1.8586198845696869,.5331384068577999,2,.086706830691289011,-1.5612494987398282,GDSC1
Tozasertib,32,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,-.41475729996798771,.73566665865194292,2,.1006242375405271,-.80360617847961435,GDSC1
Tozasertib,32,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,.011577023488843777,.78264678336990667,2,.16382590263487842,-.57989420213954557,GDSC1
Tozasertib,32,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,2.5513546942333156,.99467190052160182,2,.028860984911513638,.75281266879610698,GDSC1
Tozasertib,32,SIG-M5,909715,LAML,blood,acute_myeloid_leukaemia,-2.0434975502045813,.50642606138940993,2,.090536792664485791,-1.6582610356598873,GDSC1
Tozasertib,32,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,2.932539728149909,.99016282493976804,2,.026939761145263637,.95283329251061266,GDSC1
Tozasertib,32,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,-1.1389319684355397,.64697146864349298,2,.16211606777918186,-1.1836050136301559,GDSC1
Tozasertib,32,CMK,910566,LAML,blood,acute_myeloid_leukaemia,-.045082535787313541,.82716777787154649,2,.16986590837413215,-.60962538090425478,GDSC1
Tozasertib,32,CESS,910688,LAML,blood,acute_myeloid_leukaemia,.61560472847294678,.89226617861475988,2,.28772644234277661,-.26294052468168988,GDSC1
Tozasertib,32,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,-1.0468532586928898,.68164628140657235,2,.19015776982303031,-1.1352882138746287,GDSC1
Tozasertib,32,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,2.8943572919927543,.98842974533676964,2,.028931868690073324,.93279768246416861,GDSC1
Tozasertib,32,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,-1.3996986249663461,.61776955453572457,2,.26961632065415408,-1.3204380596375469,GDSC1
Tozasertib,32,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,2.6598869283329791,.97322416115770549,2,.11155888117635586,.80976318685472903,GDSC1
Tozasertib,32,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,-3.4262440882499328,.2969801986895777,2,.05083004487097758,-2.3838347082071212,GDSC1
Tozasertib,32,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,.3894164628530134,.89876757302785659,2,.071242543226773772,-.38162912454970244,GDSC1
Tozasertib,32,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,1.6200696825762404,.91118831460571892,2,.11377678782640659,.26413606212645013,GDSC1
Imatinib,34,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,2.166474451279548,.98532801667932057,2,.017802780329511794,-.56303188212274546,GDSC1
Imatinib,34,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,3.3157235513626406,.99046961430580782,2,.029832746034530518,.56398156723679449,GDSC1
Imatinib,34,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,.070134017447863226,.79733045879405351,2,.22099980769485497,-2.6188123593001489,GDSC1
Imatinib,34,HEL,907053,LAML,blood,acute_myeloid_leukaemia,2.6138642404694519,.9912042074162517,2,.024557798133354798,-.12429818245163374,GDSC1
Imatinib,34,KASUMI-1,907275,LAML,blood,acute_myeloid_leukaemia,3.1569133540673189,.98236073640906962,2,.046565874275439199,.40824402675551064,GDSC1
Imatinib,34,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,2.9838063026675412,.98709964268264039,2,.027989983350062374,.23848624744342159,GDSC1
Imatinib,34,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,2.8131749601414686,.98409170260341439,2,.051580214366154689,.071156277034696153,GDSC1
Imatinib,34,KY821,907300,LAML,blood,leukemia,3.0203507684593016,.98665639653212467,2,.039223076417433812,.27432365157451533,GDSC1
Imatinib,34,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,2.8715303295917924,.98766147833887952,2,.039855843238288349,.1283825878563489,GDSC1
Imatinib,34,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,3.3039486892393217,.97937316406111963,2,.059287885901455853,.55243452493206247,GDSC1
Imatinib,34,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,2.2723409364332747,.95175657180092799,2,.07701069885590936,-.45921369980174509,GDSC1
Imatinib,34,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,3.2612848645920751,.97559453751063652,2,.062718571405922199,.51059615918952028,GDSC1
Imatinib,34,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,2.7024982655942988,.99580877992431538,2,.026988894543502215,-.037379046835733253,GDSC1
Imatinib,34,SIG-M5,909715,LAML,blood,acute_myeloid_leukaemia,2.0112925342342405,.99333467790955332,2,.024223423431238199,-.71521134225442018,GDSC1
Imatinib,34,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,2.623132866934327,.98593586885642348,2,.060340443673750702,-.11520888520332717,GDSC1
Imatinib,34,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,3.0945389109497188,.9842218042953268,2,.023934657317735145,.34707640323092898,GDSC1
Imatinib,34,CMK,910566,LAML,blood,acute_myeloid_leukaemia,2.5835942033683978,.99089983510441559,2,.024574057670787564,-.15398255542441536,GDSC1
Imatinib,34,CESS,910688,LAML,blood,acute_myeloid_leukaemia,2.7075669614922462,.98854217912698283,2,.056361578462537774,-.032408419973996176,GDSC1
Imatinib,34,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,2.2244104349880902,.99329021844983889,2,.028476149808795988,-.50621684277515633,GDSC1
Imatinib,34,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,2.7029395274132773,.98567797057824591,2,.04593019685389723,-.036946322542417233,GDSC1
Imatinib,34,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,2.439278929249904,.99084456129241105,2,.026111580439997912,-.29550562023933824,GDSC1
Imatinib,34,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,3.4967979903293021,.98747550593529976,2,.071609901287547864,.74155258124577283,GDSC1
Imatinib,34,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,1.6228831855204744,.93467491347661169,2,.1233897071439725,-1.0961057539409242,GDSC1
Imatinib,34,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,1.9693772855576201,.96876895599845847,2,.018936877790822731,-.7563156154606252,GDSC1
Imatinib,34,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,2.2797762237445007,.99416755237405341,2,.051290008551290796,-.45192227029442755,GDSC1
Imatinib,34,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,3.5972371833071479,.97807546130745204,2,.056271457010902227,.84004847854137765,GDSC1
NVP-TAE684,35,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,-.67956168704683273,.73598938435871997,2,.052856918040883244,-1.0175539561793034,GDSC1
NVP-TAE684,35,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,-.035389635156007793,.80687497768679162,2,.10152555252399317,-.58808970543674977,GDSC1
NVP-TAE684,35,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,-.95213176263045318,.6668318747817461,2,.26245052174452482,-1.1992742014798556,GDSC1
NVP-TAE684,35,HEL,907053,LAML,blood,acute_myeloid_leukaemia,.50072595585630908,.89132766420932286,2,.097154286035458726,-.2306658154531965,GDSC1
NVP-TAE684,35,KASUMI-1,907275,LAML,blood,acute_myeloid_leukaemia,.99803283563573109,.89402201638690193,2,.064027159033614181,.10088462341896945,GDSC1
NVP-TAE684,35,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,-.76791847330213803,.70803459288584991,2,.047833442873543901,-1.0764607046105219,GDSC1
NVP-TAE684,35,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,.72707331819308174,.8880533039602645,2,.075146562750874349,-.079761875910674532,GDSC1
NVP-TAE684,35,KY821,907300,LAML,blood,leukemia,1.8859804431876408,.95872501022635626,2,.08152712469935168,.69287204798447077,GDSC1
NVP-TAE684,35,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,-1.0473977435250283,.66814660723993369,2,.054640603607661507,-1.2627872536000944,GDSC1
NVP-TAE684,35,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,-.54616350727411533,.719978788912358,2,.12485050064983019,-.92861847821445043,GDSC1
NVP-TAE684,35,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,.28378456714478278,.81613569213882808,2,.067828139685663619,-.37529886912972432,GDSC1
NVP-TAE684,35,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,.89335461426030749,.86795140786611591,2,.10432517645987074,.03109650737124222,GDSC1
NVP-TAE684,35,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,2.7193769663872547,.99591991497752219,2,.023525808815838673,1.24849070973298,GDSC1
NVP-TAE684,35,SIG-M5,909715,LAML,blood,acute_myeloid_leukaemia,-1.1743943664053302,.66095861639749753,2,.023595169159988362,-1.3474548658195813,GDSC1
NVP-TAE684,35,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,2.8315766136204257,.98893985846908916,2,.048973398794387599,1.3232932990274613,GDSC1
NVP-TAE684,35,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,.7641668486818507,.88146684076020265,2,.08474658809162755,-.055031921806029324,GDSC1
NVP-TAE684,35,CMK,910566,LAML,blood,acute_myeloid_leukaemia,-1.3730094537802757,.62124418626928557,2,.063059116228730783,-1.4798699239321991,GDSC1
NVP-TAE684,35,CESS,910688,LAML,blood,acute_myeloid_leukaemia,.35299326250533319,.86560562580898393,2,.088146509454276517,-.32915799665529122,GDSC1
NVP-TAE684,35,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,-.73218840816393171,.73500044324713132,2,.034099243193964089,-1.0526397617296237,GDSC1
NVP-TAE684,35,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,1.5875578208679901,.9530683653188825,2,.037012765404725367,.49391612072412783,GDSC1
NVP-TAE684,35,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,-1.1187666187938941,.66541609835558091,2,.032509649938761993,-1.3103683003929734,GDSC1
NVP-TAE684,35,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,1.6529864498483706,.93676935822635721,2,.054346436260256294,.53753685378712313,GDSC1
